fecha,parcela,variedad,tam_parcela_ha,temp_max,temp_min,temp_media,lluvia,prob_lluvia_%,humedad_relativa_%,viento_vel_kmh,viento_dir_deg,radiacion_MJ_m2,presion_hPa,et0_mm,riego_sugerido_mm,fertilizante_sugerido_kg
2025-06-12,Agria_p1,Agria,2.749080237694725,30.55063196374612,18.860343303203194,24.705487633474657,0.0,42.63740530766387,64.8451665998822,14.863117772074206,267,14.907245977441798,1004.6324768900489,2.9274681655643424,11.029655282387239,0.30511738412748335
2025-06-13,Agria_p1,Agria,2.749080237694725,30.70217215835596,18.681635395127046,24.691903776741505,2.0078746088628057,34.77754099433527,62.409713552611095,12.126453961933002,171,12.892508898300582,1022.8251738196274,2.0600887813967566,11.949492143139393,0.3084329693596647
2025-06-14,Agria_p1,Agria,2.749080237694725,28.034369148099685,18.663506601735175,23.348937874917432,1.7254179926414595,44.013215646936246,64.54597344713163,16.08468363081171,239,12.785988275471789,1014.8911330737043,5.933839800928118,15.323883223778267,0.27917718182243123
2025-06-15,Agria_p1,Agria,2.749080237694725,34.57250975476434,21.436256559649422,28.00438315720688,0.09705649870392041,24.638398998209777,75.96528856494882,17.140064204947137,359,5.0,1011.0586780051169,3.1144876261711514,23.21627487115903,0.5556121798533965
2025-06-16,Agria_p1,Agria,2.749080237694725,35.13158183275598,21.05289632266939,28.092239077712684,4.7277730488342105,55.391627162693325,61.75509042171107,13.970666414522475,139,20.002428038810525,1013.7621043112963,3.3986027544282735,20.766928215676018,0.5816152722881371
2025-06-17,Agria_p1,Agria,2.749080237694725,33.41512187458093,19.429021398027338,26.422071636304135,4.1305849376919,38.53997786494901,82.88593857325462,17.834470353935437,152,14.177497829190477,1022.3288725557238,4.4738329209117875,19.043482513986756,0.565655360863383
2025-06-18,Agria_p1,Agria,2.749080237694725,29.075954989318035,21.574169207484903,25.325062098401467,4.317191158014808,21.793176816482895,74.63376129244321,17.06390463468249,127,10.661794550103128,1013.7293092621416,2.6301289432837036,21.141096252533707,0.5878673548190896
2025-06-19,Agria_p1,Agria,2.749080237694725,31.28121647541857,22.418763941373268,26.84999020839592,3.075920007383991,57.344221590617416,65.93765430151947,7.967973664092256,316,14.827351719525957,1026.9196902324493,3.968813201833156,24.94208340109003,0.5190598705114523
2025-06-20,Agria_p1,Agria,2.749080237694725,33.820927128705875,19.302197634454497,26.56156238158019,3.2122587261981694,10.557704062504001,68.36398763786252,15.253149054575832,115,10.766031409657975,1005.4257638765707,3.5534850479329787,29.28199397161736,0.5214093744130204
2025-06-21,Agria_p1,Agria,2.749080237694725,28.262783663864035,20.346361851702365,24.3045727577832,2.7706347594576735,21.16142563798867,66.53725105945527,15.29104359223,272,9.285148510846884,1015.2488701924436,5.778924343885961,12.332226500173949,0.21540908718748483
2025-06-22,Agria_p1,Agria,2.749080237694725,33.97039199349194,17.128198361251936,25.54929517737194,0.0,34.94995654191695,63.34690385446437,11.564124123337448,141,13.423653776798272,1016.7948461024663,3.227174785462428,23.815906966299956,0.45146364521708965
2025-06-23,Agria_p1,Agria,2.749080237694725,32.245622418158966,24.629317133347016,28.43746977575299,0.0,36.86260190374514,48.87284128810349,12.640340671052833,100,20.444752984836832,1020.8019007056644,4.128551000071081,27.747881725313338,0.372912819312396
2025-06-24,Agria_p1,Agria,2.749080237694725,39.16710787217739,23.686827516641067,31.426967694409228,4.726870981903408,38.28765977604875,65.15143278259865,17.210370084333658,157,14.464027624194369,1010.5689135712344,5.592981794259464,22.83029200494974,0.42673077986961555
2025-06-25,Agria_p1,Agria,2.749080237694725,30.265169258107587,19.728565235363536,24.99686724673556,0.41298996465477833,26.315500109133033,66.57201855097078,14.422632950381336,95,19.158542884879235,1021.8272712014054,4.404981710960955,9.956464182659818,0.34589309735273877
2025-06-26,Agria_p1,Agria,2.749080237694725,38.3664685910379,22.064930521102294,30.2156995560701,0.0,25.157659271337486,77.66911149186623,11.461652671906096,184,11.599978329410288,1011.6829707756636,3.7193451246591795,21.98012040251126,0.4450747092635698
2025-06-27,Agria_p1,Agria,2.749080237694725,35.29038876332421,24.226224313916404,29.758306538620307,1.0031867545871087,26.756045524326005,70.2460900063051,30.935166690364845,3,15.420817605039604,1015.8388418387881,4.148181731379149,30.862178911961212,0.553140001096033
2025-06-28,Agria_p1,Agria,2.749080237694725,34.24731703089297,23.617913658040326,28.932615344466647,2.4539686024386995,27.290377378322614,69.46289348001918,20.681211585596316,64,16.404959338675162,1009.886502400897,3.7918777496427247,22.534995326705836,0.4410635243055788
2025-06-29,Agria_p1,Agria,2.749080237694725,34.54880629106307,20.714030971930093,27.631418631496583,0.6141808094786916,38.995998754332504,68.07299520876609,19.0643105941948,248,18.14814420961806,1001.9161947275854,5.389566338614964,34.35211948907759,0.6688017032368915
2025-06-02,Agria_p2,Agria,3.901428612819832,30.154264352691527,20.765598934301572,25.45993164349655,2.984282067873324,14.725473741655888,66.80492505499548,20.355207620587542,267,22.76429887919663,1010.8024106226286,3.5920846472287042,26.30811527986233,0.5012146509073225
2025-06-03,Agria_p2,Agria,3.901428612819832,34.79280225192224,18.953623812825782,26.87321303237401,3.898285975561997,27.60775202130245,73.53974711067856,13.644797688557288,205,11.93452658545811,1011.9989755213446,6.024720998001007,20.733700289810116,0.49857194522949055
2025-06-04,Agria_p2,Agria,3.901428612819832,32.60572232540839,18.390526629849006,25.498124477628696,0.0,32.693176542525386,83.13666575878908,17.022914475587623,238,17.06465727137812,1010.1813772359801,3.1777796044335687,26.218436057459563,0.5244966571108722
2025-06-05,Agria_p2,Agria,3.901428612819832,30.47917047388661,19.057923388763353,24.768546931324984,2.4640998747152727,15.519156585026758,50.92536225623445,11.40777889373782,181,13.932764241440763,1007.9032926637997,4.831958186574512,12.102664818611602,0.20621106807180284
2025-06-06,Agria_p2,Agria,3.901428612819832,30.277395653576963,17.0160513490823,23.64672350132963,5.1803154380217,34.71641954448069,71.47558109013714,17.68013267452429,0,9.478891057264335,1016.8078592064879,3.4507418184589294,5.163226551685806,0.30287064738781855
2025-06-07,Agria_p2,Agria,3.901428612819832,29.46767680277376,22.71763326666546,26.09265503471961,1.427306967668161,30.45607839925595,68.8917957614454,13.662996810583103,212,14.480794412850006,1015.3681369386378,4.054350577938571,35.0,0.5406226685049929
2025-06-08,Agria_p2,Agria,3.901428612819832,30.704173395174884,23.71993401297386,27.21205370407437,4.400823096826796,48.16087790243815,63.8906806437049,19.881545632405512,155,10.063853961635374,1010.5441823562527,2.790877610439014,32.94572066101276,0.4243093909488404
2025-06-09,Agria_p2,Agria,3.901428612819832,29.374763531395647,17.348779448994826,23.36177149019524,0.45758907683657224,25.05106572434719,64.50520447216802,11.77338895401257,219,6.996944954861831,1009.7685025034963,3.596445043153089,21.738739858422484,0.21348423447879109
2025-06-10,Agria_p2,Agria,3.901428612819832,32.426150275752704,22.07431692988925,27.250233602820977,1.3805137930347895,18.301829678289906,63.920150356469414,22.635506299462385,238,16.477387622115916,1007.5132706571667,4.340922198558953,24.56793246584193,0.5275635157887407
2025-06-11,Agria_p2,Agria,3.901428612819832,32.83616910491198,15.095470797368534,23.965819951140258,0.1974123626706641,28.913713359111444,64.44515041702326,16.29694654499847,350,16.511741451658214,1014.5976878943436,4.1932780618493855,21.384571775606535,0.33005269721057684
2025-06-12,Agria_p2,Agria,3.901428612819832,30.067174459496158,22.711940770616383,26.38955761505627,0.5207624611412955,23.507527216662904,56.51479300612087,10.318774858610219,259,18.55807439044445,1007.3767895408107,2.4658858292643777,31.388384109492545,0.5332314011979592
2025-06-13,Agria_p2,Agria,3.901428612819832,29.75454039033034,23.102303951045045,26.428422170687693,2.2313492685857175,41.792971840638266,65.67518481410109,25.303739624409936,221,23.77670421221602,1015.0685639997604,5.342088504305915,15.0,0.43449147161759216
2025-06-14,Agria_p2,Agria,3.901428612819832,33.781226527523636,22.42563014736537,28.103428337444505,2.4062270958930125,30.495727292994044,81.105784632233,21.369966952944093,334,19.430317801230764,1012.3146108947907,4.2001344191734225,15.0,0.45132855039572506
2025-06-15,Agria_p2,Agria,3.901428612819832,36.00333692259241,21.96309475346016,28.983215838026286,2.661401114127864,29.852817413650634,72.96405429696327,13.593074467244568,33,6.676534019024961,1005.3841956476411,5.205915207242585,26.877940339958226,0.3628410620276876
2025-06-16,Agria_p2,Agria,3.901428612819832,33.45528233483982,15.874948652176501,24.66511549350816,6.683950405025991,18.981452000182394,81.11792765718437,10.935222259406732,359,11.237766498365655,1021.3687407969569,4.043702668084274,19.294728048395008,0.3038024019948192
2025-06-17,Agria_p2,Agria,3.901428612819832,33.058879926616704,21.232213308039498,27.1455466173281,0.9425520290005913,17.197088717647443,51.98396674258,15.254212845680778,132,12.556799573059598,1005.8295556538374,3.8084671760867073,25.287370015121486,0.3
2025-06-18,Agria_p2,Agria,3.901428612819832,31.69415146256043,20.08426816348386,25.889209813022145,3.0291779813810784,42.04635072575825,73.5135426460051,11.89818138732224,112,15.890642128805322,1013.1781772992523,4.799691222585207,25.345027556795166,0.5768727492147329
2025-06-19,Agria_p2,Agria,3.901428612819832,29.658969937826853,23.561458876290445,26.61021440705865,2.50495957668717,34.002189704070375,57.15488106186697,17.359134956331978,273,18.25532528335152,1020.6189370509691,2.0,20.94747076510391,0.4095458116212929
2025-06-20,Agria_p2,Agria,3.901428612819832,31.439284632318774,19.904418245252923,25.67185143878585,0.0,23.456266538869844,57.26775029547177,13.246053774135655,144,13.25108119521574,1002.4465023942491,5.3430988181077295,18.461714659081213,0.7
2025-06-21,Agria_p2,Agria,3.901428612819832,30.127949813334265,20.803121136252,25.465535474793132,5.29389802077437,44.79433927828825,84.86136406226882,7.384618805598234,179,9.320672512463766,1017.6308877376582,5.9094166404701305,18.007162130904295,0.5562969236690571
2025-06-22,Agria_p2,Agria,3.901428612819832,30.04807229263452,19.02574923247061,24.536910762552566,0.8152121515222617,21.36009230320184,65.48521627944827,10.84524941794481,39,15.869831645847848,1017.5393597362122,3.9912094436966443,16.80564479458999,0.3407925810244545
2025-06-23,Agria_p2,Agria,3.901428612819832,33.70026778075648,20.571960332376566,27.13611405656652,5.566225670750113,42.41970598009856,64.14236830767166,10.451535249257736,19,18.19311824918822,1010.706903615285,3.693283600678183,17.37854733415004,0.5797736314578634
2025-06-24,Agria_p2,Agria,3.901428612819832,28.58257481423035,20.535485331406523,24.559030072818437,7.567554846978102,13.889943900447786,63.51448594992951,12.962699311823673,9,24.98504078421473,1022.9199606384246,4.626616067532985,10.949527716347873,0.4194939136109162
2025-06-25,Agria_p2,Agria,3.901428612819832,30.186756565604863,19.57358574618967,24.880171155897266,2.3190668114614446,34.5151594201897,71.43802601704319,18.419808187372254,136,14.277379573230476,1010.4579702255312,2.7581594832944667,15.734047292350942,0.31765788116113325
2025-06-26,Agria_p2,Agria,3.901428612819832,33.595750676656536,21.392702253304975,27.494226464980756,3.0322494571553813,34.754936414491745,59.262461996918354,11.596278627147232,77,5.0,1014.8038921233672,3.729796681322462,29.738084688307048,0.4749877398925489
2025-06-27,Agria_p2,Agria,3.901428612819832,35.9031572994869,18.647173959031925,27.275165629259412,0.0,40.51593040671666,56.564550377545295,7.098740316282365,224,15.080267093219655,1016.4341589527132,2.0,15.0,0.6432481917452506
2025-06-28,Agria_p2,Agria,3.901428612819832,35.644166179059646,18.238272711023477,26.94121944504156,0.2362422099118715,35.12604972376221,64.87255849511632,20.271976079245572,230,19.140767451950527,1018.0494748052483,3.503140967327379,26.939224407652333,0.5658705125709754
2025-06-29,Agria_p2,Agria,3.901428612819832,29.27252714874463,23.284192342214887,26.278359745479758,1.9223754345599469,30.870352281466726,55.526586200578755,11.102869020612333,183,5.0,1028.8722106856337,4.182240604656654,15.0,0.46144617600320886
2025-06-02,Agria_p3,Agria,3.46398788362281,35.99131568980725,23.99863441249961,29.994975051153432,3.436197096503367,45.67594420878968,53.222144585076464,11.598692064030459,22,18.27182828177029,1012.7220766454477,4.27996862631982,19.372554763508116,0.7
2025-06-03,Agria_p3,Agria,3.46398788362281,32.38766354592568,20.218789589209784,26.303226567567734,3.451533247797384,34.810092317367136,67.23884024279131,11.047627722773441,91,17.357341785679978,1009.8506417718961,3.8165308464035363,23.35363146472091,0.45297185532705564
2025-06-04,Agria_p3,Agria,3.46398788362281,30.79264667411949,19.141723929864817,24.967185301992153,1.0531476145990082,39.51883018028554,54.45363111133908,11.352629488480847,148,21.985822137744055,1009.5480035784913,4.616215816968061,12.478349503881464,0.2542379310001817
2025-06-05,Agria_p3,Agria,3.46398788362281,32.73831104687055,22.1035669340318,27.420938990451177,1.5052644982797907,29.345226462425398,73.07417361082801,19.202636251257783,127,14.807541399901295,1011.702043243182,2.496857046881894,23.77128467957028,0.47272764302523296
2025-06-06,Agria_p3,Agria,3.46398788362281,23.909340071175286,19.891410266964375,21.900375169069832,1.5381309395826441,36.96206364813418,83.48956094945345,20.632825147738785,155,15.392044612530386,1005.5764921424146,3.962964086280882,16.71779298153468,0.35536619481218074
2025-06-07,Agria_p3,Agria,3.46398788362281,32.52786997166373,17.320743003612417,24.924306487638077,2.297780455304447,19.397417260538802,53.8205484363305,8.186481982300105,210,5.44373160052988,1010.7598643009989,2.0,9.265165710152461,0.3732694877759547
2025-06-08,Agria_p3,Agria,3.46398788362281,32.90931699830173,22.33300165985021,27.621159329075972,4.07998487965966,19.993797194270595,89.29847728653968,24.748662978006145,112,21.230425962488145,1002.6330488379592,3.6573124059196513,23.142795670021044,0.3592488305282179
2025-06-09,Agria_p3,Agria,3.46398788362281,29.666549937227373,17.778848309068344,23.72269912314786,5.504540886847245,39.35678393147461,77.71555094994159,18.608360320216175,327,9.354741143913854,1013.4937288881866,3.8696548540127917,17.001910077682528,0.24733706396775018
2025-06-10,Agria_p3,Agria,3.46398788362281,30.947955416363637,19.541567896892815,25.244761656628228,3.6277278162472104,20.595862254320977,67.34652005155087,16.263777537689432,164,13.62095217199004,1007.7123437428332,3.3965637450972372,23.714388643763908,0.6363153102106706
2025-06-11,Agria_p3,Agria,3.46398788362281,34.30975867558899,20.660638136485233,27.48519840603711,3.740019815128149,35.27383715692483,67.61937611106826,7.506702992465226,194,20.695787864308386,1005.2168541323805,4.60600995134564,18.597853237518585,0.6754794181984365
2025-06-12,Agria_p3,Agria,3.46398788362281,25.754211776348832,23.392912736580076,24.573562256464456,2.4220349344052368,29.032868881296075,59.550809131910505,16.995680571760353,201,16.422362945847702,1013.1927575767545,2.6657119844440436,14.514213442062642,0.4139239364094203
2025-06-13,Agria_p3,Agria,3.46398788362281,23.647987313593934,21.739480880456824,22.693734097025377,4.114249866712617,16.41652280713848,60.30561086590454,9.996414210283277,153,24.269826886559393,1006.5577631012134,4.100817422254052,8.481628056094692,0.327593182765475
2025-06-14,Agria_p3,Agria,3.46398788362281,38.01672213691986,21.4351831595861,29.725952648252978,1.0617045596101309,35.269374126317906,81.20533445165877,22.852473176305693,308,5.795628843341774,1006.6021151663215,3.3751814223043213,25.13045525105417,0.5517659020469123
2025-06-15,Agria_p3,Agria,3.46398788362281,29.822768560539604,20.373533528954155,25.098151044746878,0.4892341352933549,23.884821970080516,50.93338903151778,10.383833769445479,112,8.241576971918331,1016.7401736298086,5.5009716305642895,24.36152074694614,0.5555145288711121
2025-06-16,Agria_p3,Agria,3.46398788362281,26.735639478274297,19.75221204251888,23.24392576039659,0.0,31.45226777129347,67.3599975667733,16.163381789568973,200,13.239135082002047,1014.2126021280626,4.179845418728059,13.660590910495547,0.39875136768153907
2025-06-17,Agria_p3,Agria,3.46398788362281,31.858206042112972,16.884095364646665,24.37115070337982,1.1992372796333641,34.9973762011211,70.32595109370551,9.561095323691191,353,19.64741253672385,1011.461071916601,3.341101578023797,17.654948855552085,0.3505070730214309
2025-06-18,Agria_p3,Agria,3.46398788362281,29.394178432203187,20.089533734189807,24.741856083196495,4.569066067867788,36.890362032149724,73.37697438400488,21.839926537212072,199,14.649171442706765,1004.6951953324201,4.4296182191325855,15.830750748652445,0.31357894185976865
2025-06-19,Agria_p3,Agria,3.46398788362281,28.169754272539073,17.837886919183475,23.003820595861274,4.1063057066658075,29.60444846143345,71.81500697372624,15.141591880652307,102,15.148780697478726,1013.4806038847049,3.5377247112949575,13.262015090270738,0.284541393826568
2025-06-20,Agria_p3,Agria,3.46398788362281,32.66640131490114,19.042502756673045,25.85445203578709,4.511512251147042,21.053926977804963,63.13128355838641,12.801344708629125,3,11.747075792215716,1018.2177295464328,4.867765024170889,26.415161026976083,0.3650536428574477
2025-06-21,Agria_p3,Agria,3.46398788362281,33.75651038257574,21.426799180410892,27.591654781493318,2.0940344262474904,42.23170950591457,58.16568209869877,12.450712112500126,184,5.0,1004.9729550440771,4.5678534737712715,20.969848401647152,0.47992081339592657
2025-06-22,Agria_p3,Agria,3.46398788362281,32.8609218753618,15.829564712869121,24.34524329411546,0.0,27.00261423390797,69.54563482299656,18.720191353245806,292,14.826575563066093,1014.1710736626826,5.550500492814077,11.006583837044836,0.34921611992382917
2025-06-23,Agria_p3,Agria,3.46398788362281,31.358033467323473,19.901072580695136,25.629553024009304,3.3496389843332075,18.772779784377015,68.82409746184051,15.83226104106528,242,17.462256320040744,1005.1501983117133,4.073962964073568,22.41233174545888,0.4401075603440664
2025-06-24,Agria_p3,Agria,3.46398788362281,33.666130450420724,18.754259007153433,26.21019472878708,1.0080619073470587,28.318851043747063,61.26600731623431,9.132148964939374,177,15.848264447354255,1012.9849369840808,3.9128911566376106,29.727049499885663,0.6378274786335725
2025-06-25,Agria_p3,Agria,3.46398788362281,34.05075723560325,19.733883830657863,26.892320533130558,4.251357568739259,15.061703587857593,57.839438792660054,11.976861106991352,225,14.845246760340327,1014.4293269536245,4.3344567899870245,28.29272136336415,0.7
2025-06-26,Agria_p3,Agria,3.46398788362281,31.469158317517852,18.403405510923093,24.936281914220473,0.0,22.69069960058081,64.66873027126204,23.97278931758894,36,18.4738051542327,1007.6958660208295,2.0,11.519107031425953,0.36028140389764185
2025-06-27,Agria_p3,Agria,3.46398788362281,33.02940515305062,22.647749607574426,27.838577380312522,0.0,13.606037323359438,69.6254855264754,16.20011368842523,167,16.527771601886293,1009.8107345163528,3.525854418876543,22.67746537248756,0.40496690318032813
2025-06-28,Agria_p3,Agria,3.46398788362281,32.953415507605655,18.740966903901832,25.847191205753745,2.389705642403694,28.41325556289364,64.58378506707486,17.780283239144282,30,14.164409598415729,1013.7335684321666,5.206508966508357,20.91532164506382,0.5368673308872901
2025-06-29,Agria_p3,Agria,3.46398788362281,30.819983563017917,20.057489645869634,25.438736604443775,4.556903725214598,31.910990680199035,65.46436548156149,8.200719295100404,187,18.731267830136105,1011.0453071516739,3.3295684329537405,24.767898146293,0.4670085264866526
2025-06-02,Agria_p4,Agria,3.197316968394073,30.946577918537482,22.214776856677428,26.580677387607455,3.1143573213384976,22.961053496995664,59.44453267186579,17.458965276998065,241,18.75951309016349,1017.8844953901853,3.3045783701100238,24.792149512287377,0.7
2025-06-03,Agria_p4,Agria,3.197316968394073,29.78037717060984,16.58982666151255,23.185101916061193,4.765808868929597,41.3660477170456,60.430326764225754,14.435041090659567,3,8.875324749055238,1005.7599304979187,2.0,16.76005780021333,0.2748972887823694
2025-06-04,Agria_p4,Agria,3.197316968394073,28.93630154860786,21.416712894598707,25.176507221603284,2.4876014275423977,24.359213692632714,52.19695601329106,19.362286641400722,336,17.154201221668743,1014.2165383206418,3.6563116520622163,32.74604738263152,0.3883414195746153
2025-06-05,Agria_p4,Agria,3.197316968394073,28.485970970807085,21.88433301032766,25.18515199056737,3.7201927682861395,33.53762778991868,62.12047778097194,17.51211064595206,207,23.60415148559767,1006.9212331291637,4.154247313734068,24.206722520657067,0.38133584826349526
2025-06-06,Agria_p4,Agria,3.197316968394073,30.88937173156025,20.04661520177174,25.467993466665995,0.70005357627306,39.372236215348494,63.38374254537529,8.293626644908567,221,11.61803848970365,1022.004702164554,3.9598420493556565,17.84612448940976,0.5128104414910789
2025-06-07,Agria_p4,Agria,3.197316968394073,29.95684502757536,21.68128709797745,25.819066062776404,0.6947520413952182,25.538165667852205,46.10459269054469,12.738468403754617,94,5.0,1017.5091240018085,5.274677338564759,26.289984960600332,0.5469116709781063
2025-06-08,Agria_p4,Agria,3.197316968394073,30.13818720818145,20.873427933780675,25.505807570981062,2.325524157847962,20.882055112486434,64.85962890656889,13.084087410069635,91,17.624443893319754,1021.9081254521268,3.1236813320258188,25.18830116583969,0.47308138683186113
2025-06-09,Agria_p4,Agria,3.197316968394073,31.741584663549908,19.64197606576503,25.69178036465747,0.5362458287395657,31.95410284996633,54.37367222583899,19.94441368654509,105,18.116549033273017,1019.99677718293,4.924633682912769,25.29815184960087,0.4353063222294426
2025-06-10,Agria_p4,Agria,3.197316968394073,34.09466994084077,20.7869707708435,27.440820355842135,3.7903864400554648,36.351718016819696,75.49552715319335,12.32382394219716,6,18.257046404635112,1022.8827213686411,5.351478429473508,27.320673301116518,0.44202990885263727
2025-06-11,Agria_p4,Agria,3.197316968394073,31.927685365542494,19.556175094412893,25.741930229977694,0.0,36.50281574959703,80.6735300195941,13.508482527242766,242,25.818282496123686,1007.8421187656492,3.47070176245378,28.093432739239528,0.6129324437539501
2025-06-12,Agria_p4,Agria,3.197316968394073,40.895031055162164,19.80674218675356,30.350886620957862,0.13357318470880464,37.53325760377241,53.72172779498694,17.82138694013368,34,12.93843440632569,1005.9401951172788,4.482271890702942,22.90050150110439,0.6131252790397738
2025-06-13,Agria_p4,Agria,3.197316968394073,31.175757514476746,22.768884223371295,26.972320868924022,3.514911498634082,30.28596776718344,80.80232587350821,19.76146730518605,104,29.731064133316128,1021.4196384572894,3.5411157371310598,30.39340416715648,0.4961491530499293
2025-06-14,Agria_p4,Agria,3.197316968394073,31.48211810017754,21.767319874973346,26.62471898757544,3.3046457568268393,14.236078430157505,79.76540349725896,21.900456770737257,224,17.00812752745737,1009.5719485945909,4.323800127605946,23.54255010503255,0.3349508789962238
2025-06-15,Agria_p4,Agria,3.197316968394073,31.848731444835536,19.686539203554947,25.76763532419524,4.1248030197502406,7.655735576857975,67.35199828854701,9.222159759471413,344,16.596116710977732,1006.5265926213955,5.16082678737852,22.661493993440544,0.5346503881730715
2025-06-16,Agria_p4,Agria,3.197316968394073,31.85923826336245,20.95408165444624,26.406659958904346,2.1536437821205108,17.170077758114303,74.9626681944714,12.531217084193438,256,25.948751439045935,1006.7004001681343,2.7034982325191708,17.43702249580592,0.3363275008700659
2025-06-17,Agria_p4,Agria,3.197316968394073,35.61707438024429,22.98937715072876,29.303225765486523,2.355511787160805,25.322872278591433,82.91143786862627,15.869540208282524,250,20.447183546802172,1011.3655961016018,3.4490518855345726,25.241925591429016,0.43124565486604083
2025-06-18,Agria_p4,Agria,3.197316968394073,31.607252081690753,17.930090270935736,24.768671176313244,1.620011225635241,34.483902936158614,59.112364637932046,15.046458762654563,275,19.58163837351241,1014.73244237949,4.998010109859652,5.0,0.4044187352390364
2025-06-19,Agria_p4,Agria,3.197316968394073,31.58123111553448,22.216365633475032,26.898798374504757,0.0,36.1277390506257,54.46584436826344,11.881155196520975,4,24.57015676933393,1012.4857791843197,3.9732056533643365,28.342340647645553,0.44831031371102165
2025-06-20,Agria_p4,Agria,3.197316968394073,33.12018857574066,21.01403152897438,27.06711005235752,2.3965787547437305,27.403941775505256,66.8064546427544,18.75870136696788,286,9.552034508526736,1021.1556292614093,3.2283716775831217,26.48314159838088,0.6005142573278018
2025-06-21,Agria_p4,Agria,3.197316968394073,31.24285986960665,20.681200038199716,25.962029953903183,4.870363098380103,35.64402987893266,68.55550629674353,6.57607302589769,101,10.331388736298887,1017.5073731497389,3.8611374128053284,23.178987582560314,0.575287567761397
2025-06-22,Agria_p4,Agria,3.197316968394073,31.041329713042757,21.896353650724603,26.46884168188368,3.9591859016817317,16.65196161781023,76.09260202222924,7.689820142490572,198,5.0,1018.3570045518686,6.212191309384686,30.559938569053223,0.3
2025-06-23,Agria_p4,Agria,3.197316968394073,37.30489492519032,20.083378074263884,28.6941364997271,1.5352017869990568,34.51095296582978,54.509930774295135,15.013911854607894,84,23.102148225520367,1013.2957106113621,5.126117026015381,22.728778624233687,0.49800646047541897
2025-06-24,Agria_p4,Agria,3.197316968394073,28.529767324844155,16.934408295475308,22.732087810159733,4.890769379165867,11.759301261070632,88.28619008421566,18.625756996908706,342,17.97377170832643,1017.2670777939015,4.758928589786765,16.124765695877503,0.3052100551975938
2025-06-25,Agria_p4,Agria,3.197316968394073,31.81222061630143,18.492070822266648,25.15214571928404,1.4386498462664519,13.070431858046145,64.0166037320525,10.057044464245413,238,9.482053413921145,1025.2788809978128,4.978893539912725,26.271246020674642,0.4520588141181905
2025-06-26,Agria_p4,Agria,3.197316968394073,32.948600228613685,19.867219191813728,26.40790971021371,2.1828682551179925,43.14402424769473,59.59677816862512,17.56770354081757,311,12.166024134769504,1015.6416271710514,3.856154229088036,28.981044042262607,0.5477003719395073
